"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2011"	"2011"	"75 years"	"75"	42	1638322	2.6
	"2011"	"2011"	"76 years"	"76"	44	1580914	2.8
	"2011"	"2011"	"77 years"	"77"	37	1430790	2.6
	"2011"	"2011"	"78 years"	"78"	48	1394574	3.4
	"2011"	"2011"	"79 years"	"79"	55	1344087	4.1
	"2011"	"2011"	"80 years"	"80"	41	1293211	3.2
	"2011"	"2011"	"81 years"	"81"	49	1253347	3.9
	"2011"	"2011"	"82 years"	"82"	49	1145240	4.3
	"2011"	"2011"	"83 years"	"83"	40	1087100	3.7
	"2011"	"2011"	"84 years"	"84"	41	1007645	4.1
	"2011"	"2011"	"85 years"	"85"	43	Not Applicable	Not Applicable
	"2011"	"2011"	"86 years"	"86"	34	Not Applicable	Not Applicable
	"2011"	"2011"	"87 years"	"87"	32	Not Applicable	Not Applicable
	"2011"	"2011"	"88 years"	"88"	21	Not Applicable	Not Applicable
	"2011"	"2011"	"89 years"	"89"	24	Not Applicable	Not Applicable
	"2011"	"2011"	"90 years"	"90"	19	Not Applicable	Not Applicable
	"2011"	"2011"	"91 years"	"91"	19	Not Applicable	Not Applicable
	"2011"	"2011"	"92 years"	"92"	11	Not Applicable	Not Applicable
	"2011"	"2011"	"93 years"	"93"	7	Not Applicable	Not Applicable
	"2011"	"2011"	"94 years"	"94"	12	Not Applicable	Not Applicable
	"2011"	"2011"	"95 years"	"95"	3	Not Applicable	Not Applicable
	"2011"	"2011"	"96 years"	"96"	5	Not Applicable	Not Applicable
	"2011"	"2011"	"97 years"	"97"	5	Not Applicable	Not Applicable
	"2011"	"2011"	"98 years"	"98"	4	Not Applicable	Not Applicable
	"2011"	"2011"	"99 years"	"99"	2	Not Applicable	Not Applicable
	"2011"	"2011"	"100+ years"	"100"	1	Not Applicable	Not Applicable
	"2011"	"2011"	"Not Stated"	"NS"	6	Not Applicable	Not Applicable
"Total"	"2011"	"2011"			41340	311591917	13.3
	"2012"	"2012"	"< 1 year"	"0"	32	3943077	0.8
	"2012"	"2012"	"1 year"	"1"	22	3981523	0.6
	"2012"	"2012"	"2 years"	"2"	8	3979957	Unreliable
	"2012"	"2012"	"3 years"	"3"	5	3982440	Unreliable
	"2012"	"2012"	"4 years"	"4"	5	4112347	Unreliable
	"2012"	"2012"	"5 years"	"5"	4	4132747	Unreliable
	"2012"	"2012"	"6 years"	"6"	2	4098714	Unreliable
	"2012"	"2012"	"7 years"	"7"	1	4085964	Unreliable
	"2012"	"2012"	"8 years"	"8"	1	4094174	Unreliable
	"2012"	"2012"	"10 years"	"10"	3	4045719	Unreliable
	"2012"	"2012"	"11 years"	"11"	2	4145034	Unreliable
	"2012"	"2012"	"12 years"	"12"	1	4206939	Unreliable
	"2012"	"2012"	"13 years"	"13"	7	4136252	Unreliable
	"2012"	"2012"	"14 years"	"14"	21	4135274	0.5
	"2012"	"2012"	"15 years"	"15"	33	4144014	0.8
	"2012"	"2012"	"16 years"	"16"	60	4174274	1.4
	"2012"	"2012"	"17 years"	"17"	88	4265702	2.1
	"2012"	"2012"	"18 years"	"18"	227	4354017	5.2
	"2012"	"2012"	"19 years"	"19"	258	4422695	5.8
	"2012"	"2012"	"20 years"	"20"	412	4543774	9.1
	"2012"	"2012"	"21 years"	"21"	537	4627509	11.6
	"2012"	"2012"	"22 years"	"22"	573	4623739	12.4
	"2012"	"2012"	"23 years"	"23"	634	4443539	14.3
	"2012"	"2012"	"24 years"	"24"	696	4344642	16.0
	"2012"	"2012"	"25 years"	"25"	692	4275138	16.2
	"2012"	"2012"	"26 years"	"26"	808	4298788	18.8
	"2012"	"2012"	"27 years"	"27"	804	4339574	18.5
	"2012"	"2012"	"28 years"	"28"	798	4206614	19.0
	"2012"	"2012"	"29 years"	"29"	890	4278212	20.8
	"2012"	"2012"	"30 years"	"30"	896	4283410	20.9
	"2012"	"2012"	"31 years"	"31"	923	4242178	21.8
	"2012"	"2012"	"32 years"	"32"	903	4332058	20.8
	"2012"	"2012"	"33 years"	"33"	936	4065562	23.0
	"2012"	"2012"	"34 years"	"34"	858	3987787	21.5
	"2012"	"2012"	"35 years"	"35"	844	3950567	21.4
	"2012"	"2012"	"36 years"	"36"	844	3836469	22.0
	"2012"	"2012"	"37 years"	"37"	834	3959492	21.1
	"2012"	"2012"	"38 years"	"38"	783	3839004	20.4
	"2012"	"2012"	"39 years"	"39"	888	3902667	22.8
	"2012"	"2012"	"40 years"	"40"	892	4084481	21.8
	"2012"	"2012"	"41 years"	"41"	945	4324963	21.8
	"2012"	"2012"	"42 years"	"42"	974	4384022	22.2
	"2012"	"2012"	"43 years"	"43"	988	4158551	23.8
	"2012"	"2012"	"44 years"	"44"	956	4076204	23.5
	"2012"	"2012"	"45 years"	"45"	1060	4084512	26.0
	"2012"	"2012"	"46 years"	"46"	1098	4165735	26.4
	"2012"	"2012"	"47 years"	"47"	1224	4421347	27.7
	"2012"	"2012"	"48 years"	"48"	1232	4508318	27.3
	"2012"	"2012"	"49 years"	"49"	1286	4509567	28.5
	"2012"	"2012"	"50 years"	"50"	1229	4505608	27.3
	"2012"	"2012"	"51 years"	"51"	1292	4566251	28.3
	"2012"	"2012"	"52 years"	"52"	1210	4609523	26.3
	"2012"	"2012"	"53 years"	"53"	1146	4459925	25.7
	"2012"	"2012"	"54 years"	"54"	1118	4437952	25.2
	"2012"	"2012"	"55 years"	"55"	1044	4393250	23.8
	"2012"	"2012"	"56 years"	"56"	923	4240395	21.8
	"2012"	"2012"	"57 years"	"57"	898	4207605	21.3
	"2012"	"2012"	"58 years"	"58"	768	4040118	19.0
	"2012"	"2012"	"59 years"	"59"	702	3891149	18.0
	"2012"	"2012"	"60 years"	"60"	568	3745489	15.2
	"2012"	"2012"	"61 years"	"61"	438	3635456	12.0
	"2012"	"2012"	"62 years"	"62"	397	3554439	11.2
	"2012"	"2012"	"63 years"	"63"	349	3454687	10.1
	"2012"	"2012"	"64 years"	"64"	336	3423614	9.8
	"2012"	"2012"	"65 years"	"65"	286	3570839	8.0
	"2012"	"2012"	"66 years"	"66"	198	2640984	7.5
	"2012"	"2012"	"67 years"	"67"	182	2609069	7.0
	"2012"	"2012"	"68 years"	"68"	193	2546946	7.6
	"2012"	"2012"	"69 years"	"69"	134	2609515	5.1
	"2012"	"2012"	"70 years"	"70"	97	2279580	4.3
	"2012"	"2012"	"71 years"	"71"	92	2088076	4.4
	"2012"	"2012"	"72 years"	"72"	73	1979898	3.7
	"2012"	"2012"	"73 years"	"73"	74	1867571	4.0
	"2012"	"2012"	"74 years"	"74"	67	1792914	3.7
	"2012"	"2012"	"75 years"	"75"	67	1657855	4.0
	"2012"	"2012"	"76 years"	"76"	53	1588005	3.3
	"2012"	"2012"	"77 years"	"77"	47	1527795	3.1
	"2012"	"2012"	"78 years"	"78"	43	1377972	3.1
	"2012"	"2012"	"79 years"	"79"	44	1337956	3.3
	"2012"	"2012"	"80 years"	"80"	47	1283660	3.7
	"2012"	"2012"	"81 years"	"81"	39	1228420	3.2
	"2012"	"2012"	"82 years"	"82"	39	1184179	3.3
	"2012"	"2012"	"83 years"	"83"	34	1074693	3.2
	"2012"	"2012"	"84 years"	"84"	32	1012099	3.2
	"2012"	"2012"	"85 years"	"85"	44	Not Applicable	Not Applicable
	"2012"	"2012"	"86 years"	"86"	23	Not Applicable	Not Applicable
	"2012"	"2012"	"87 years"	"87"	34	Not Applicable	Not Applicable
	"2012"	"2012"	"88 years"	"88"	25	Not Applicable	Not Applicable
	"2012"	"2012"	"89 years"	"89"	20	Not Applicable	Not Applicable
	"2012"	"2012"	"90 years"	"90"	22	Not Applicable	Not Applicable
	"2012"	"2012"	"91 years"	"91"	20	Not Applicable	Not Applicable
	"2012"	"2012"	"92 years"	"92"	20	Not Applicable	Not Applicable
	"2012"	"2012"	"93 years"	"93"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"94 years"	"94"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"95 years"	"95"	9	Not Applicable	Not Applicable
	"2012"	"2012"	"96 years"	"96"	2	Not Applicable	Not Applicable
	"2012"	"2012"	"97 years"	"97"	4	Not Applicable	Not Applicable
	"2012"	"2012"	"98 years"	"98"	1	Not Applicable	Not Applicable
	"2012"	"2012"	"99 years"	"99"	4	Not Applicable	Not Applicable
	"2012"	"2012"	"100+ years"	"100"	2	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
"Total"	"2012"	"2012"			41502	313914040	13.2
	"2013"	"2013"	"< 1 year"	"0"	30	3941783	0.8
	"2013"	"2013"	"1 year"	"1"	23	3955942	0.6
	"2013"	"2013"	"2 years"	"2"	12	3989135	Unreliable
	"2013"	"2013"	"3 years"	"3"	4	3989538	Unreliable
	"2013"	"2013"	"4 years"	"4"	3	3991690	Unreliable
	"2013"	"2013"	"5 years"	"5"	3	4121797	Unreliable
	"2013"	"2013"	"6 years"	"6"	1	4142191	Unreliable
	"2013"	"2013"	"7 years"	"7"	3	4108053	Unreliable
	"2013"	"2013"	"9 years"	"9"	1	4103335	Unreliable
	"2013"	"2013"	"11 years"	"11"	2	4055918	Unreliable
	"2013"	"2013"	"12 years"	"12"	4	4155875	Unreliable
	"2013"	"2013"	"13 years"	"13"	8	4217964	Unreliable
	"2013"	"2013"	"14 years"	"14"	11	4147439	Unreliable
	"2013"	"2013"	"15 years"	"15"	36	4147445	0.9
	"2013"	"2013"	"16 years"	"16"	39	4158116	0.9
	"2013"	"2013"	"17 years"	"17"	108	4191188	2.6
	"2013"	"2013"	"18 years"	"18"	205	4285609	4.8
	"2013"	"2013"	"19 years"	"19"	284	4376606	6.5
	"2013"	"2013"	"20 years"	"20"	399	4445721	9.0
	"2013"	"2013"	"21 years"	"21"	522	4568663	11.4
	"2013"	"2013"	"22 years"	"22"	599	4655731	12.9
	"2013"	"2013"	"23 years"	"23"	747	4652806	16.1
	"2013"	"2013"	"24 years"	"24"	725	4472517	16.2
	"2013"	"2013"	"25 years"	"25"	788	4372201	18.0
	"2013"	"2013"	"26 years"	"26"	821	4300520	19.1
	"2013"	"2013"	"27 years"	"27"	847	4322247	19.6
	"2013"	"2013"	"28 years"	"28"	860	4360245	19.7
	"2013"	"2013"	"29 years"	"29"	856	4224985	20.3
	"2013"	"2013"	"30 years"	"30"	938	4294831	21.8
	"2013"	"2013"	"31 years"	"31"	963	4297330	22.4
	"2013"	"2013"	"32 years"	"32"	981	4254331	23.1
	"2013"	"2013"	"33 years"	"33"	932	4342738	21.5
	"2013"	"2013"	"34 years"	"34"	961	4075159	23.6
	"2013"	"2013"	"35 years"	"35"	914	3996723	22.9
	"2013"	"2013"	"36 years"	"36"	878	3957642	22.2
	"2013"	"2013"	"37 years"	"37"	849	3842679	22.1
	"2013"	"2013"	"38 years"	"38"	833	3964301	21.0
	"2013"	"2013"	"39 years"	"39"	872	3842425	22.7
	"2013"	"2013"	"40 years"	"40"	891	3904767	22.8
	"2013"	"2013"	"41 years"	"41"	928	4084927	22.7
	"2013"	"2013"	"42 years"	"42"	1085	4323573	25.1
	"2013"	"2013"	"43 years"	"43"	1028	4380926	23.5
	"2013"	"2013"	"44 years"	"44"	1042	4154727	25.1
	"2013"	"2013"	"45 years"	"45"	1039	4070408	25.5
	"2013"	"2013"	"46 years"	"46"	1066	4076903	26.1
	"2013"	"2013"	"47 years"	"47"	1188	4156273	28.6
	"2013"	"2013"	"48 years"	"48"	1201	4409800	27.2
	"2013"	"2013"	"49 years"	"49"	1274	4494922	28.3
	"2013"	"2013"	"50 years"	"50"	1325	4494482	29.5
	"2013"	"2013"	"51 years"	"51"	1297	4489236	28.9
	"2013"	"2013"	"52 years"	"52"	1313	4547907	28.9
	"2013"	"2013"	"53 years"	"53"	1183	4589261	25.8
	"2013"	"2013"	"54 years"	"54"	1159	4438340	26.1
	"2013"	"2013"	"55 years"	"55"	1151	4415162	26.1
	"2013"	"2013"	"56 years"	"56"	1103	4369543	25.2
	"2013"	"2013"	"57 years"	"57"	1002	4215577	23.8
	"2013"	"2013"	"58 years"	"58"	896	4181408	21.4
	"2013"	"2013"	"59 years"	"59"	782	4012740	19.5
	"2013"	"2013"	"60 years"	"60"	670	3862796	17.3
	"2013"	"2013"	"61 years"	"61"	598	3715993	16.1
	"2013"	"2013"	"62 years"	"62"	529	3603520	14.7
	"2013"	"2013"	"63 years"	"63"	435	3519231	12.4
	"2013"	"2013"	"64 years"	"64"	385	3420461	11.3
	"2013"	"2013"	"65 years"	"65"	318	3391067	9.4
	"2013"	"2013"	"66 years"	"66"	296	3534440	8.4
	"2013"	"2013"	"67 years"	"67"	201	2604610	7.7
	"2013"	"2013"	"68 years"	"68"	168	2569911	6.5
	"2013"	"2013"	"69 years"	"69"	143	2508689	5.7
	"2013"	"2013"	"70 years"	"70"	117	2569502	4.6
	"2013"	"2013"	"71 years"	"71"	109	2238499	4.9
	"2013"	"2013"	"72 years"	"72"	90	2044846	4.4
	"2013"	"2013"	"73 years"	"73"	87	1934570	4.5
	"2013"	"2013"	"74 years"	"74"	73	1820632	4.0
	"2013"	"2013"	"75 years"	"75"	70	1743415	4.0
	"2013"	"2013"	"76 years"	"76"	55	1607329	3.4
	"2013"	"2013"	"77 years"	"77"	57	1534778	3.7
	"2013"	"2013"	"78 years"	"78"	43	1471162	2.9
	"2013"	"2013"	"79 years"	"79"	47	1321197	3.6
	"2013"	"2013"	"80 years"	"80"	43	1277377	3.4
	"2013"	"2013"	"81 years"	"81"	49	1219160	4.0
	"2013"	"2013"	"82 years"	"82"	37	1160321	3.2
	"2013"	"2013"	"83 years"	"83"	44	1111120	4.0
	"2013"	"2013"	"84 years"	"84"	36	1000660	3.6
	"2013"	"2013"	"85 years"	"85"	50	Not Applicable	Not Applicable
	"2013"	"2013"	"86 years"	"86"	32	Not Applicable	Not Applicable
	"2013"	"2013"	"87 years"	"87"	34	Not Applicable	Not Applicable
	"2013"	"2013"	"88 years"	"88"	36	Not Applicable	Not Applicable
	"2013"	"2013"	"89 years"	"89"	27	Not Applicable	Not Applicable
	"2013"	"2013"	"90 years"	"90"	20	Not Applicable	Not Applicable
	"2013"	"2013"	"91 years"	"91"	19	Not Applicable	Not Applicable
	"2013"	"2013"	"92 years"	"92"	13	Not Applicable	Not Applicable
	"2013"	"2013"	"93 years"	"93"	9	Not Applicable	Not Applicable
	"2013"	"2013"	"94 years"	"94"	9	Not Applicable	Not Applicable
	"2013"	"2013"	"96 years"	"96"	4	Not Applicable	Not Applicable
	"2013"	"2013"	"97 years"	"97"	2	Not Applicable	Not Applicable
	"2013"	"2013"	"98 years"	"98"	3	Not Applicable	Not Applicable
	"2013"	"2013"	"99 years"	"99"	2	Not Applicable	Not Applicable
	"2013"	"2013"	"100+ years"	"100"	1	Not Applicable	Not Applicable
	"2013"	"2013"	"Not Stated"	"NS"	6	Not Applicable	Not Applicable
"Total"	"2013"	"2013"			43982	316128839	13.9
	"2014"	"2014"	"< 1 year"	"0"	24	3948350	0.6
	"2014"	"2014"	"1 year"	"1"	19	3962123	Unreliable
	"2014"	"2014"	"2 years"	"2"	15	3957772	Unreliable
	"2014"	"2014"	"3 years"	"3"	5	4005190	Unreliable
	"2014"	"2014"	"4 years"	"4"	5	4003448	Unreliable
	"2014"	"2014"	"5 years"	"5"	1	4004858	Unreliable
	"2014"	"2014"	"6 years"	"6"	3	4134352	Unreliable
	"2014"	"2014"	"7 years"	"7"	1	4154000	Unreliable
	"2014"	"2014"	"9 years"	"9"	2	4106832	Unreliable
	"2014"	"2014"	"10 years"	"10"	2	4115254	Unreliable
	"2014"	"2014"	"11 years"	"11"	3	4085636	Unreliable
	"2014"	"2014"	"12 years"	"12"	4	4068790	Unreliable
	"2014"	"2014"	"13 years"	"13"	10	4169346	Unreliable
	"2014"	"2014"	"14 years"	"14"	15	4232480	Unreliable
	"2014"	"2014"	"15 years"	"15"	36	4163723	0.9
	"2014"	"2014"	"16 years"	"16"	48	4167234	1.2
	"2014"	"2014"	"17 years"	"17"	92	4184706	2.2
	"2014"	"2014"	"18 years"	"18"	191	4225590	4.5
	"2014"	"2014"	"19 years"	"19"	291	4326394	6.7
	"2014"	"2014"	"20 years"	"20"	421	4418887	9.5
	"2014"	"2014"	"21 years"	"21"	526	4489746	11.7
	"2014"	"2014"	"22 years"	"22"	617	4612322	13.4
	"2014"	"2014"	"23 years"	"23"	756	4698584	16.1
	"2014"	"2014"	"24 years"	"24"	820	4692635	17.5
	"2014"	"2014"	"25 years"	"25"	868	4509594	19.2
	"2014"	"2014"	"26 years"	"26"	940	4406472	21.3
	"2014"	"2014"	"27 years"	"27"	887	4332545	20.5
	"2014"	"2014"	"28 years"	"28"	993	4351851	22.8
	"2014"	"2014"	"29 years"	"29"	994	4387476	22.7
	"2014"	"2014"	"30 years"	"30"	986	4250780	23.2
	"2014"	"2014"	"31 years"	"31"	1047	4318706	24.2
	"2014"	"2014"	"32 years"	"32"	1062	4320072	24.6
	"2014"	"2014"	"33 years"	"33"	1142	4276113	26.7
	"2014"	"2014"	"34 years"	"34"	1136	4362895	26.0
	"2014"	"2014"	"35 years"	"35"	1081	4094039	26.4
	"2014"	"2014"	"36 years"	"36"	1014	4014413	25.3
	"2014"	"2014"	"37 years"	"37"	991	3974190	24.9
	"2014"	"2014"	"38 years"	"38"	934	3859181	24.2
	"2014"	"2014"	"39 years"	"39"	954	3979827	24.0
	"2014"	"2014"	"40 years"	"40"	920	3856888	23.9
	"2014"	"2014"	"41 years"	"41"	987	3917413	25.2
	"2014"	"2014"	"42 years"	"42"	1044	4095929	25.5
	"2014"	"2014"	"43 years"	"43"	1078	4332491	24.9
	"2014"	"2014"	"44 years"	"44"	1131	4388762	25.8
	"2014"	"2014"	"45 years"	"45"	1064	4161450	25.6
	"2014"	"2014"	"46 years"	"46"	1128	4076237	27.7
	"2014"	"2014"	"47 years"	"47"	1169	4082150	28.6
	"2014"	"2014"	"48 years"	"48"	1194	4158996	28.7
	"2014"	"2014"	"49 years"	"49"	1249	4409209	28.3
	"2014"	"2014"	"50 years"	"50"	1250	4491431	27.8
	"2014"	"2014"	"51 years"	"51"	1333	4488666	29.7
	"2014"	"2014"	"52 years"	"52"	1315	4480175	29.4
	"2014"	"2014"	"53 years"	"53"	1278	4535748	28.2
	"2014"	"2014"	"54 years"	"54"	1283	4574789	28.0
	"2014"	"2014"	"55 years"	"55"	1269	4421625	28.7
	"2014"	"2014"	"56 years"	"56"	1200	4395471	27.3
	"2014"	"2014"	"57 years"	"57"	993	4347179	22.8
	"2014"	"2014"	"58 years"	"58"	938	4191757	22.4
	"2014"	"2014"	"59 years"	"59"	900	4155417	21.7
	"2014"	"2014"	"60 years"	"60"	764	3985367	19.2
	"2014"	"2014"	"61 years"	"61"	654	3834428	17.1
	"2014"	"2014"	"62 years"	"62"	563	3685822	15.3
	"2014"	"2014"	"63 years"	"63"	457	3572379	12.8
	"2014"	"2014"	"64 years"	"64"	384	3488136	11.0
	"2014"	"2014"	"65 years"	"65"	338	3384449	10.0
	"2014"	"2014"	"66 years"	"66"	325	3347776	9.7
	"2014"	"2014"	"67 years"	"67"	259	3485502	7.4
	"2014"	"2014"	"68 years"	"68"	179	2572527	7.0
	"2014"	"2014"	"69 years"	"69"	141	2535012	5.6
	"2014"	"2014"	"70 years"	"70"	142	2466485	5.8
	"2014"	"2014"	"71 years"	"71"	168	2519748	6.7
	"2014"	"2014"	"72 years"	"72"	102	2194234	4.6
	"2014"	"2014"	"73 years"	"73"	94	2002191	4.7
	"2014"	"2014"	"74 years"	"74"	68	1890366	3.6
	"2014"	"2014"	"75 years"	"75"	69	1774697	3.9
	"2014"	"2014"	"76 years"	"76"	66	1694648	3.9
	"2014"	"2014"	"77 years"	"77"	51	1557239	3.3
	"2014"	"2014"	"78 years"	"78"	58	1481505	3.9
	"2014"	"2014"	"79 years"	"79"	48	1414235	3.4
	"2014"	"2014"	"80 years"	"80"	43	1264072	3.4
	"2014"	"2014"	"81 years"	"81"	35	1216009	2.9
	"2014"	"2014"	"82 years"	"82"	41	1153634	3.6
	"2014"	"2014"	"83 years"	"83"	42	1090465	3.9
	"2014"	"2014"	"84 years"	"84"	46	1036186	4.4
	"2014"	"2014"	"85 years"	"85"	43	Not Applicable	Not Applicable
	"2014"	"2014"	"86 years"	"86"	40	Not Applicable	Not Applicable
	"2014"	"2014"	"87 years"	"87"	26	Not Applicable	Not Applicable
	"2014"	"2014"	"88 years"	"88"	24	Not Applicable	Not Applicable
	"2014"	"2014"	"89 years"	"89"	29	Not Applicable	Not Applicable
	"2014"	"2014"	"90 years"	"90"	20	Not Applicable	Not Applicable
	"2014"	"2014"	"91 years"	"91"	15	Not Applicable	Not Applicable
	"2014"	"2014"	"92 years"	"92"	16	Not Applicable	Not Applicable
	"2014"	"2014"	"93 years"	"93"	10	Not Applicable	Not Applicable
	"2014"	"2014"	"94 years"	"94"	9	Not Applicable	Not Applicable
	"2014"	"2014"	"95 years"	"95"	8	Not Applicable	Not Applicable
	"2014"	"2014"	"96 years"	"96"	6	Not Applicable	Not Applicable
	"2014"	"2014"	"97 years"	"97"	3	Not Applicable	Not Applicable
	"2014"	"2014"	"98 years"	"98"	1	Not Applicable	Not Applicable
	"2014"	"2014"	"99 years"	"99"	2	Not Applicable	Not Applicable
	"2014"	"2014"	"100+ years"	"100"	1	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	6	Not Applicable	Not Applicable
"Total"	"2014"	"2014"			47055	318857056	14.8
	"2015"	"2015"	"< 1 year"	"0"	28	3978038	0.7
	"2015"	"2015"	"1 year"	"1"	27	3968564	0.7
	"2015"	"2015"	"2 years"	"2"	17	3966583	Unreliable
	"2015"	"2015"	"3 years"	"3"	8	3974061	Unreliable
	"2015"	"2015"	"4 years"	"4"	4	4020035	Unreliable
	"2015"	"2015"	"5 years"	"5"	2	4018158	Unreliable
	"2015"	"2015"	"6 years"	"6"	6	4019207	Unreliable
	"2015"	"2015"	"7 years"	"7"	3	4148360	Unreliable
	"2015"	"2015"	"8 years"	"8"	2	4167887	Unreliable
	"2015"	"2015"	"9 years"	"9"	2	4133564	Unreliable
	"2015"	"2015"	"10 years"	"10"	3	4121289	Unreliable
	"2015"	"2015"	"11 years"	"11"	4	4130328	Unreliable
	"2015"	"2015"	"12 years"	"12"	4	4101021	Unreliable
	"2015"	"2015"	"13 years"	"13"	17	4084306	Unreliable
	"2015"	"2015"	"14 years"	"14"	17	4185386	Unreliable
	"2015"	"2015"	"15 years"	"15"	37	4249742	0.9
	"2015"	"2015"	"16 years"	"16"	61	4184296	1.5
	"2015"	"2015"	"17 years"	"17"	96	4194286	2.3
	"2015"	"2015"	"18 years"	"18"	234	4217995	5.5
	"2015"	"2015"	"19 years"	"19"	344	4262584	8.1
	"2015"	"2015"	"20 years"	"20"	463	4363440	10.6
	"2015"	"2015"	"21 years"	"21"	579	4456790	13.0
	"2015"	"2015"	"22 years"	"22"	686	4529472	15.1
	"2015"	"2015"	"23 years"	"23"	801	4652266	17.2
	"2015"	"2015"	"24 years"	"24"	934	4737345	19.7
	"2015"	"2015"	"25 years"	"25"	1075	4729564	22.7
	"2015"	"2015"	"26 years"	"26"	1032	4544416	22.7
	"2015"	"2015"	"27 years"	"27"	1129	4439766	25.4
	"2015"	"2015"	"28 years"	"28"	1124	4364669	25.8
	"2015"	"2015"	"29 years"	"29"	1233	4383139	28.1
	"2015"	"2015"	"30 years"	"30"	1175	4417209	26.6
	"2015"	"2015"	"31 years"	"31"	1167	4278233	27.3
	"2015"	"2015"	"32 years"	"32"	1323	4343614	30.5
	"2015"	"2015"	"33 years"	"33"	1317	4341754	30.3
	"2015"	"2015"	"34 years"	"34"	1305	4294838	30.4
	"2015"	"2015"	"35 years"	"35"	1327	4379404	30.3
	"2015"	"2015"	"36 years"	"36"	1284	4108775	31.3
	"2015"	"2015"	"37 years"	"37"	1177	4028403	29.2
	"2015"	"2015"	"38 years"	"38"	1131	3987141	28.4
	"2015"	"2015"	"39 years"	"39"	1031	3870862	26.6
	"2015"	"2015"	"40 years"	"40"	1079	3989839	27.0
	"2015"	"2015"	"41 years"	"41"	1003	3865228	25.9
	"2015"	"2015"	"42 years"	"42"	1109	3924258	28.3
	"2015"	"2015"	"43 years"	"43"	1116	4100708	27.2
	"2015"	"2015"	"44 years"	"44"	1248	4335165	28.8
	"2015"	"2015"	"45 years"	"45"	1259	4389345	28.7
	"2015"	"2015"	"46 years"	"46"	1271	4160573	30.5
	"2015"	"2015"	"47 years"	"47"	1189	4073685	29.2
	"2015"	"2015"	"48 years"	"48"	1225	4077689	30.0
	"2015"	"2015"	"49 years"	"49"	1286	4152552	31.0
	"2015"	"2015"	"50 years"	"50"	1303	4400288	29.6
	"2015"	"2015"	"51 years"	"51"	1417	4479664	31.6
	"2015"	"2015"	"52 years"	"52"	1339	4474344	29.9
	"2015"	"2015"	"53 years"	"53"	1358	4463494	30.4
	"2015"	"2015"	"54 years"	"54"	1327	4516527	29.4
	"2015"	"2015"	"55 years"	"55"	1321	4553385	29.0
	"2015"	"2015"	"56 years"	"56"	1302	4399120	29.6
	"2015"	"2015"	"57 years"	"57"	1155	4371245	26.4
	"2015"	"2015"	"58 years"	"58"	1061	4320522	24.6
	"2015"	"2015"	"59 years"	"59"	939	4163670	22.6
	"2015"	"2015"	"60 years"	"60"	785	4125792	19.0
	"2015"	"2015"	"61 years"	"61"	702	3954601	17.8
	"2015"	"2015"	"62 years"	"62"	646	3801935	17.0
	"2015"	"2015"	"63 years"	"63"	546	3651393	15.0
	"2015"	"2015"	"64 years"	"64"	444	3536156	12.6
	"2015"	"2015"	"65 years"	"65"	392	3450043	11.4
	"2015"	"2015"	"66 years"	"66"	364	3344134	10.9
	"2015"	"2015"	"67 years"	"67"	271	3304187	8.2
	"2015"	"2015"	"68 years"	"68"	249	3436357	7.2
	"2015"	"2015"	"69 years"	"69"	169	2532747	6.7
	"2015"	"2015"	"70 years"	"70"	118	2492490	4.7
	"2015"	"2015"	"71 years"	"71"	113	2421191	4.7
	"2015"	"2015"	"72 years"	"72"	117	2469605	4.7
	"2015"	"2015"	"73 years"	"73"	103	2146052	4.8
	"2015"	"2015"	"74 years"	"74"	89	1953711	4.6
	"2015"	"2015"	"75 years"	"75"	74	1839823	4.0
	"2015"	"2015"	"76 years"	"76"	66	1722041	3.8
	"2015"	"2015"	"77 years"	"77"	57	1639085	3.5
	"2015"	"2015"	"78 years"	"78"	47	1500813	3.1
	"2015"	"2015"	"79 years"	"79"	48	1422071	3.4
	"2015"	"2015"	"80 years"	"80"	46	1351196	3.4
	"2015"	"2015"	"81 years"	"81"	42	1201044	3.5
	"2015"	"2015"	"82 years"	"82"	45	1148948	3.9
	"2015"	"2015"	"83 years"	"83"	31	1082562	2.9
	"2015"	"2015"	"84 years"	"84"	43	1015591	4.2
	"2015"	"2015"	"85 years"	"85"	40	Not Applicable	Not Applicable
	"2015"	"2015"	"86 years"	"86"	38	Not Applicable	Not Applicable
	"2015"	"2015"	"87 years"	"87"	42	Not Applicable	Not Applicable
	"2015"	"2015"	"88 years"	"88"	41	Not Applicable	Not Applicable
	"2015"	"2015"	"89 years"	"89"	28	Not Applicable	Not Applicable
	"2015"	"2015"	"90 years"	"90"	17	Not Applicable	Not Applicable
	"2015"	"2015"	"91 years"	"91"	15	Not Applicable	Not Applicable
	"2015"	"2015"	"92 years"	"92"	18	Not Applicable	Not Applicable
	"2015"	"2015"	"93 years"	"93"	15	Not Applicable	Not Applicable
	"2015"	"2015"	"94 years"	"94"	8	Not Applicable	Not Applicable
	"2015"	"2015"	"95 years"	"95"	7	Not Applicable	Not Applicable
